track_id,track_name,track_artist,track_url
01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),Jung Kook,https://open.spotify.com/track/01qFKNWq73UfEslI0GvumE
2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,https://open.spotify.com/track/2N0SPREDYqILVEFSsWF5N5
7egcmrxRDee6C5M3AtXZ7L,Memories,RIIZE,https://open.spotify.com/track/7egcmrxRDee6C5M3AtXZ7L
7eBpUuPnDTfbeP1P4P93CS,Fighting (Feat. Lee Young Ji),BSS,https://open.spotify.com/track/7eBpUuPnDTfbeP1P4P93CS
0TaaG2kxjzSjVbmmiiSZEa,3D (feat. Jack Harlow) (Clean Ver.),Jung Kook,https://open.spotify.com/track/0TaaG2kxjzSjVbmmiiSZEa
5Avril3IZ26DPVFHbJX8o6,Seven (feat. Latto),Jung Kook,https://open.spotify.com/track/5Avril3IZ26DPVFHbJX8o6
05QUYSOApWLr8oBbpONl7p,"24/7, 365",elijah woods,https://open.spotify.com/track/05QUYSOApWLr8oBbpONl7p
12usPU2WnqgCHAW1EK2dfd,青のすみか,Tatsuya Kitani,https://open.spotify.com/track/12usPU2WnqgCHAW1EK2dfd
0qsv5I5fEnRoX2Enb3mBNr,V (Peace) (feat. AKMU),Zion.T,https://open.spotify.com/track/0qsv5I5fEnRoX2Enb3mBNr
3gtlthEgyulDfT8dWdKsnv,Spicy,aespa,https://open.spotify.com/track/3gtlthEgyulDfT8dWdKsnv
2kTKlEtnGx5z8oi4O06yqC,Discord,QWER,https://open.spotify.com/track/2kTKlEtnGx5z8oi4O06yqC
1uOFPJmg1yx3sfBqgv1JAS,I Do,D.O.,https://open.spotify.com/track/1uOFPJmg1yx3sfBqgv1JAS
1lODrFR40rSNAw5cX4j2J2,The 6th Summer,PLAVE,https://open.spotify.com/track/1lODrFR40rSNAw5cX4j2J2
4hLw79WIR2YgBr3w6SrMWt,My Team,Shyboiitobii,https://open.spotify.com/track/4hLw79WIR2YgBr3w6SrMWt
4QhnNyKDsAkXPwHkSnuc89,"Eve, Psyche & The Bluebeard’s wife",LE SSERAFIM,https://open.spotify.com/track/4QhnNyKDsAkXPwHkSnuc89
51vRumtqbkNW9wrKfESwfu,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM,https://open.spotify.com/track/51vRumtqbkNW9wrKfESwfu
4r1caIy3DscFsJuNXKIo5g,Wait for you,PLAVE,https://open.spotify.com/track/4r1caIy3DscFsJuNXKIo5g
7KavHYqoVFNB3IUXfs5gvP,I AM,IVE,https://open.spotify.com/track/7KavHYqoVFNB3IUXfs5gvP
5LrN7yUQAzvthd4QujgPFr,Here With Me,d4vd,https://open.spotify.com/track/5LrN7yUQAzvthd4QujgPFr
5TNMJ6Csb2NgSohuz76XJT,But Sometimes,BOYNEXTDOOR,https://open.spotify.com/track/5TNMJ6Csb2NgSohuz76XJT
6xXCn7H2Yl8SDD6jxo5SpN,You & Me,JENNIE,https://open.spotify.com/track/6xXCn7H2Yl8SDD6jxo5SpN
7w6NWogvAAFdEhD9MA2uvv,LADY,Kenshi Yonezu,https://open.spotify.com/track/7w6NWogvAAFdEhD9MA2uvv
0ATIeBo4fQnecpNzm3CUFm,UNLOVE (prod. HONNE),Zion.T,https://open.spotify.com/track/0ATIeBo4fQnecpNzm3CUFm
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,https://open.spotify.com/track/7CyPwkp0oE8Ro9Dd5CUDjW
5fpyAakgFOm4YTXkgfPzvV,ASAP,NewJeans,https://open.spotify.com/track/5fpyAakgFOm4YTXkgfPzvV
0NoeYUnwpb9R26mpylHcR9,Sugarcoat (NATTY Solo),KISS OF LIFE,https://open.spotify.com/track/0NoeYUnwpb9R26mpylHcR9
6R5fYCySNHrqo4Og6O1ppn,"Steal The Show - From ""Elemental""",Lauv,https://open.spotify.com/track/6R5fYCySNHrqo4Og6O1ppn
2UU11hvjN1JIn4iihEodNT,Blue,V,https://open.spotify.com/track/2UU11hvjN1JIn4iihEodNT
6Hp39ODlBU7yusKfv3s0zP,É Que Eu Sofri Demais,Kleyton Souza,https://open.spotify.com/track/6Hp39ODlBU7yusKfv3s0zP
