track_id,track_name,track_artist,track_url
18nZWRpJIHzgb1SQr4ncwb,Supernova,aespa,https://open.spotify.com/track/18nZWRpJIHzgb1SQr4ncwb
7vjfnsnDXZGK4PSq54ISjc,1-800-hot-n-fun,LE SSERAFIM,https://open.spotify.com/track/7vjfnsnDXZGK4PSq54ISjc
411fZBnpfU4eIDIZmDKswx,Pierrot,LE SSERAFIM,https://open.spotify.com/track/411fZBnpfU4eIDIZmDKswx
4jdlmdxikDrQc4YNhkRccv,We don't stop - Inst.,PLAVE,https://open.spotify.com/track/4jdlmdxikDrQc4YNhkRccv
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,https://open.spotify.com/track/5G2f63n7IPVPPjfNIGih7Q
0vaxYDAuAO1nPolC6bQp7V,Midas Touch,KISS OF LIFE,https://open.spotify.com/track/0vaxYDAuAO1nPolC6bQp7V
6pqyZNnLKyJKtrlf42FQoq,Nice Guy,BOYNEXTDOOR,https://open.spotify.com/track/6pqyZNnLKyJKtrlf42FQoq
0Ol7uhYjodbXAKKarXdn6r,Girls Never Die,tripleS,https://open.spotify.com/track/0Ol7uhYjodbXAKKarXdn6r
6t7t37Bex3DV4ADqAwUmwa,Who (Instrumental),Jimin,https://open.spotify.com/track/6t7t37Bex3DV4ADqAwUmwa
0Tq7v8YAmwdnAYBwyR1pZ4,"Earth, Wind & Fire",BOYNEXTDOOR,https://open.spotify.com/track/0Tq7v8YAmwdnAYBwyR1pZ4
79ldP0lRJABss2gUdH346e,I will come to you,Jin,https://open.spotify.com/track/79ldP0lRJABss2gUdH346e
5jxuw4S5IDEY6CjjAHvRAt,Falling,Jin,https://open.spotify.com/track/5jxuw4S5IDEY6CjjAHvRAt
5s7flUAYsDmcUWtHsMCihv,I will come to you,Jin,https://open.spotify.com/track/5s7flUAYsDmcUWtHsMCihv
1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),The Weeknd,https://open.spotify.com/track/1Es7AUAhQvapIcoh3qMKDL
1kPhV0KQui1phEpjnWIqUN,Smeraldo Garden Marching Band (feat. Loco),Jimin,https://open.spotify.com/track/1kPhV0KQui1phEpjnWIqUN
5oSUmLelhXItguqPQ0Qn2b,Falling,Jin,https://open.spotify.com/track/5oSUmLelhXItguqPQ0Qn2b
6L4VgCOiyt8MzYfH4llkQg,Another Level,Jin,https://open.spotify.com/track/6L4VgCOiyt8MzYfH4llkQg
1YmY0HUm05BUpcHibc1bhB,Another Level,Jin,https://open.spotify.com/track/1YmY0HUm05BUpcHibc1bhB
3fgehc497TFqKH1zBL2YNK,Heavy Is the Crown,Linkin Park,https://open.spotify.com/track/3fgehc497TFqKH1zBL2YNK
4qUmNOnS81p8wrMdBHRbS3,Heart on the Window (with WENDY),Jin,https://open.spotify.com/track/4qUmNOnS81p8wrMdBHRbS3
3WcWE3cvBJpRoJSbrxrVkY,Running Wild (Afropop Remix),Jin,https://open.spotify.com/track/3WcWE3cvBJpRoJSbrxrVkY
11sirgYaEutV40tkvgpHN6,NEURON (with Gaeko & YOON MIRAE),j-hope,https://open.spotify.com/track/11sirgYaEutV40tkvgpHN6
2ub590isVV1Xy5u8JgBFuV,Running Wild (Ballad Remix),Jin,https://open.spotify.com/track/2ub590isVV1Xy5u8JgBFuV
6mbbLSTKMMG50xML4OzlVS,Running Wild (Extended Ver.),Jin,https://open.spotify.com/track/6mbbLSTKMMG50xML4OzlVS
2L56YCM5eA8xWsUcGgo4zV,Running Wild (Band Ver.),Jin,https://open.spotify.com/track/2L56YCM5eA8xWsUcGgo4zV
0KsBlpW6csX9YBVckbTDZh,Smeraldo Garden Marching Band (feat. Loco),Jimin,https://open.spotify.com/track/0KsBlpW6csX9YBVckbTDZh
6X6b1RQFCkzhUCpHQlbOiW,Running Wild (Holiday Remix),Jin,https://open.spotify.com/track/6X6b1RQFCkzhUCpHQlbOiW
5xwyQy35cGlBuheV8fvutf,Running Wild (UK Garage Remix),Jin,https://open.spotify.com/track/5xwyQy35cGlBuheV8fvutf
2x9lpe6UIHNqLf8fB8qpb7,Who (Rock Remix),Jimin,https://open.spotify.com/track/2x9lpe6UIHNqLf8fB8qpb7
7yODD9DKQIllpZ5eioLZRY,Smeraldo Garden Marching Band (feat. Loco),Jimin,https://open.spotify.com/track/7yODD9DKQIllpZ5eioLZRY
2YKecnWyzkGEDTyNaKBG2H,Who (Acoustic Remix),Jimin,https://open.spotify.com/track/2YKecnWyzkGEDTyNaKBG2H
21IVUjbu1ms4ZISGt74NCy,Skrr (feat. GISELLE),HAON,https://open.spotify.com/track/21IVUjbu1ms4ZISGt74NCy
27QLNrvWbFcwOYr8RpOpxg,I`m Firefly,Hwang Karam,https://open.spotify.com/track/27QLNrvWbFcwOYr8RpOpxg
02mGPF4589DiiSdoH0pu1d,Derre,BIBI,https://open.spotify.com/track/02mGPF4589DiiSdoH0pu1d
5zsMOF3yWT4U1Vw5eaMQFH,If You Ask Me What Love Is,Roy Kim,https://open.spotify.com/track/5zsMOF3yWT4U1Vw5eaMQFH
0Rq9lIn9fl4wiW9Tg72ifr,CLIK CLAK,BABYMONSTER,https://open.spotify.com/track/0Rq9lIn9fl4wiW9Tg72ifr
6e0YUaVAfDxUabmybOjguy,Awuke,Davido,https://open.spotify.com/track/6e0YUaVAfDxUabmybOjguy
0lIobGGOYGgLdkQ5DurIbr,who Am I,JD1,https://open.spotify.com/track/0lIobGGOYGgLdkQ5DurIbr
0WB00P7RnB46lQVjIDhYiV,Gravity,FIFTY FIFTY,https://open.spotify.com/track/0WB00P7RnB46lQVjIDhYiV
1905x5T3TtMOofjc5gokcJ,Hot Mess,TAEYEON,https://open.spotify.com/track/1905x5T3TtMOofjc5gokcJ
44hqFxUWsADWewEJELnncj,No Doubt,ENHYPEN,https://open.spotify.com/track/44hqFxUWsADWewEJELnncj
3X76Lal4GwBFqriHz1FbLU,SOS,FIFTY FIFTY,https://open.spotify.com/track/3X76Lal4GwBFqriHz1FbLU
6JjydtOl3rysvM2prpCBaf,HEYA,IVE,https://open.spotify.com/track/6JjydtOl3rysvM2prpCBaf
1oWmHuN8mCBvjjxZfWRIs5,Touch (ft. YEONJUN of TOMORROW X TOGETHER),KATSEYE,https://open.spotify.com/track/1oWmHuN8mCBvjjxZfWRIs5
32Zr1pnXLBLzj34RynRYpz,Klaxon,(G)I-DLE,https://open.spotify.com/track/32Zr1pnXLBLzj34RynRYpz
7wpfspMCgvO6Y0djCN6MJr,Be Responsible,JD1,https://open.spotify.com/track/7wpfspMCgvO6Y0djCN6MJr
4VrBwIRElcmaiwwSYx9ksk,I Like That,JD1,https://open.spotify.com/track/4VrBwIRElcmaiwwSYx9ksk
3FBfDRGZIhwoYnrm7n0GA7,Blue Eyes,TAEYEON,https://open.spotify.com/track/3FBfDRGZIhwoYnrm7n0GA7
7zi7dD55ORKCGEjDNwSa1n,Get Loud,KISS OF LIFE,https://open.spotify.com/track/7zi7dD55ORKCGEjDNwSa1n
7caogsVmhf1zJcLEsF4dmZ,ERROR 405 (Japanese Ver.),JD1,https://open.spotify.com/track/7caogsVmhf1zJcLEsF4dmZ
45J4avUb9Ni0bnETYaYFVJ,luther (with sza),Kendrick Lamar,https://open.spotify.com/track/45J4avUb9Ni0bnETYaYFVJ
0djkJ3iAARXRCbfbwwVc3o,Love wins all,IU,https://open.spotify.com/track/0djkJ3iAARXRCbfbwwVc3o
4lR8sYGMGZPvthF2yUfo7T,Smart,LE SSERAFIM,https://open.spotify.com/track/4lR8sYGMGZPvthF2yUfo7T
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,https://open.spotify.com/track/3QaPy1KgI7nu9FJEQUgn6h
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,https://open.spotify.com/track/6AI3ezQ4o3HUoP6Dhudph3
5skCbGGAnc7Ns18Figz54h,Bunny Girl,AKASAKI,https://open.spotify.com/track/5skCbGGAnc7Ns18Figz54h
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,https://open.spotify.com/track/2qSkIjg1o9h3YT9RAgYN75
7GDgpad2BQVuDUzaxHFakc,LIKE THAT,BABYMONSTER,https://open.spotify.com/track/7GDgpad2BQVuDUzaxHFakc
0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)","Tyler, The Creator",https://open.spotify.com/track/0VaeksJaXy5R1nvcTMh3Xk
6E9BsGMop0G1jrpQNzugXv,Who (Funky Remix),Jimin,https://open.spotify.com/track/6E9BsGMop0G1jrpQNzugXv
13U2hhhgeN57hffBCuaUcw,Pineapple Slice,BAEKHYUN,https://open.spotify.com/track/13U2hhhgeN57hffBCuaUcw
6MzofobZt2dm0Kf1hTThFz,Diet Pepsi,Addison Rae,https://open.spotify.com/track/6MzofobZt2dm0Kf1hTThFz
31UtyhPu6vu9LJBzoygDiQ,IYKYK (If You Know You Know),ILLIT,https://open.spotify.com/track/31UtyhPu6vu9LJBzoygDiQ
1PNdJibg1adHD1pTpYBfGc,Who (Shibuyakei Remix),Jimin,https://open.spotify.com/track/1PNdJibg1adHD1pTpYBfGc
12YODvwEH9NPutL8OhObfD,Rebirth (Intro),Jimin,https://open.spotify.com/track/12YODvwEH9NPutL8OhObfD
3wluV5HGCW1Dq1CYsjIdLu,Sexy In The Air,TAEMIN,https://open.spotify.com/track/3wluV5HGCW1Dq1CYsjIdLu
7dYEUpcXJLDcI22m0dgmnH,Kill It,aespa,https://open.spotify.com/track/7dYEUpcXJLDcI22m0dgmnH
10I5rhhFoWZDIN3kEc6Dbo,Who (Acoustic Remix),Jimin,https://open.spotify.com/track/10I5rhhFoWZDIN3kEc6Dbo
1GDjQlek7EFZ3qTyySTSAF,Who (Beautiful Mind Remix),Jimin,https://open.spotify.com/track/1GDjQlek7EFZ3qTyySTSAF
4s2MSGZJE1NVmzWkxXB6Qa,Cosmic,Red Velvet,https://open.spotify.com/track/4s2MSGZJE1NVmzWkxXB6Qa
4iHYQwgtrY26p2uQG8Nstr,Blink Gone (VIVINOS - ALNST Original Soundtrack Part.8),BL8M,https://open.spotify.com/track/4iHYQwgtrY26p2uQG8Nstr
3aAnwyBJY9OLNLqSgd4fZU,Deja Vu,TOMORROW X TOGETHER,https://open.spotify.com/track/3aAnwyBJY9OLNLqSgd4fZU
1ZtkxrnxZB6r8nIiHwqaUn,Rebirth (Intro),Jimin,https://open.spotify.com/track/1ZtkxrnxZB6r8nIiHwqaUn
5XvFNFNsgvmwsWk1T7BfRj,Slow Dance (feat. Sofia Carson),Jimin,https://open.spotify.com/track/5XvFNFNsgvmwsWk1T7BfRj
1QoyuMHNBe7lg3YW4Qtll4,St. Chroma (feat. Daniel Caesar),"Tyler, The Creator",https://open.spotify.com/track/1QoyuMHNBe7lg3YW4Qtll4
6OIVG9TFJnqOec4G5rD8pW,Closer Than This,Jimin,https://open.spotify.com/track/6OIVG9TFJnqOec4G5rD8pW
